img_id,img_name,img_width,img_height,total_valid_instances,hard_instance_num,hard_instance_ratio,is_complex_image,complex_label,Point-only_mIoU,Box-only_mIoU,Point+Box(Adaptive)_mIoU
12576,000000012576.jpg,480,640,15,5,0.3333,False,简单图片,0.5769,0.628,0.8007,0.773,0.7936
491008,000000491008.jpg,640,427,26,9,0.3462,False,简单图片,0.5324,0.5269,0.7267,0.7216,0.7147
523782,000000523782.jpg,640,480,3,0,0.0,False,简单图片,0.605,0.7854,0.9131,0.9114,0.9122
220310,000000220310.jpg,333,500,1,0,0.0,False,简单图片,0.257,0.6626,0.9083,0.9088,0.5896
133244,000000133244.jpg,640,359,21,6,0.2857,False,简单图片,0.5361,0.5398,0.7488,0.8058,0.7678
409198,000000409198.jpg,640,427,6,6,1.0,True,复杂图片,0.533,0.5777,0.756,0.7529,0.7659
122166,000000122166.jpg,640,480,21,11,0.5238,True,复杂图片,0.6566,0.6487,0.7871,0.7791,0.7814
523033,000000523033.jpg,640,427,2,2,1.0,True,复杂图片,0.7029,0.7244,0.7184,0.6929,0.6879
442306,000000442306.jpg,640,640,2,1,0.5,True,复杂图片,0.4657,0.9322,0.936,0.9353,0.9368
571718,000000571718.jpg,640,427,34,8,0.2353,False,简单图片,0.4239,0.4421,0.7473,0.7468,0.7507
231097,000000231097.jpg,640,480,11,2,0.1818,False,简单图片,0.5595,0.5608,0.7225,0.7835,0.7843
318138,000000318138.jpg,480,640,5,1,0.2,False,简单图片,0.5602,0.7186,0.8514,0.8515,0.8621
194471,000000194471.jpg,334,500,2,1,0.5,True,复杂图片,0.5335,0.4909,0.8139,0.8425,0.8442
396274,000000396274.jpg,640,480,1,0,0.0,False,简单图片,0.8117,0.8125,0.8336,0.8304,0.8304
199395,000000199395.jpg,427,640,3,1,0.3333,False,简单图片,0.5611,0.5682,0.7948,0.802,0.8064
162130,000000162130.jpg,640,480,1,1,1.0,True,复杂图片,0.1773,0.2183,0.8621,0.8559,0.8523
380706,000000380706.jpg,640,426,8,5,0.625,True,复杂图片,0.6584,0.6314,0.8027,0.7976,0.7388
296284,000000296284.jpg,270,360,10,0,0.0,False,简单图片,0.7409,0.8597,0.8674,0.8677,0.8677
23666,000000023666.jpg,480,640,1,0,0.0,False,简单图片,0.8572,0.0811,0.8896,0.8888,0.8907
29596,000000029596.jpg,640,428,10,3,0.3,False,简单图片,0.4379,0.3515,0.7156,0.7419,0.7487
432085,000000432085.jpg,500,375,5,0,0.0,False,简单图片,0.6645,0.665,0.7657,0.8199,0.8416
210388,000000210388.jpg,640,426,4,0,0.0,False,简单图片,0.5698,0.6466,0.8699,0.8683,0.8686
469174,000000469174.jpg,640,460,1,1,1.0,True,复杂图片,0.8797,0.8939,0.8992,0.9175,0.9185
417249,000000417249.jpg,480,640,9,2,0.2222,False,简单图片,0.6094,0.6266,0.8181,0.815,0.8154
216419,000000216419.jpg,640,467,2,0,0.0,False,简单图片,0.1263,0.1249,0.8424,0.841,0.8419
392933,000000392933.jpg,383,640,1,1,1.0,True,复杂图片,0.6868,0.7757,0.7373,0.6633,0.7869
202228,000000202228.jpg,480,640,1,1,1.0,True,复杂图片,0.1931,0.9017,0.94,0.9414,0.9372
385997,000000385997.jpg,640,480,7,3,0.4286,False,简单图片,0.5243,0.5868,0.7672,0.7589,0.7499
567011,000000567011.jpg,640,426,2,2,1.0,True,复杂图片,0.7353,0.4817,0.7492,0.7499,0.7785
580410,000000580410.jpg,427,640,12,6,0.5,True,复杂图片,0.5487,0.5558,0.791,0.7893,0.7871
512330,000000512330.jpg,426,640,15,6,0.4,False,简单图片,0.5388,0.6131,0.7565,0.7559,0.7633
212226,000000212226.jpg,500,335,2,1,0.5,True,复杂图片,0.0361,0.5887,0.8057,0.7917,0.7905
151516,000000151516.jpg,640,427,1,1,1.0,True,复杂图片,0.0672,0.1287,0.8648,0.8651,0.8638
91619,000000091619.jpg,427,640,1,0,0.0,False,简单图片,0.92,0.0483,0.9367,0.9341,0.9346
500826,000000500826.jpg,640,426,1,0,0.0,False,简单图片,0.3539,0.8366,0.8439,0.8395,0.8401
326542,000000326542.jpg,640,480,3,3,1.0,True,复杂图片,0.6461,0.5596,0.6604,0.6502,0.6524
429761,000000429761.jpg,640,428,4,2,0.5,True,复杂图片,0.6192,0.6149,0.8126,0.8136,0.8092
259597,000000259597.jpg,640,312,19,3,0.1579,False,简单图片,0.483,0.481,0.7508,0.7479,0.7604
513567,000000513567.jpg,640,480,14,7,0.5,True,复杂图片,0.4911,0.5276,0.8165,0.7767,0.7847
341058,000000341058.jpg,359,640,7,2,0.2857,False,简单图片,0.5967,0.6372,0.8084,0.8464,0.8441
379476,000000379476.jpg,485,640,22,6,0.2727,False,简单图片,0.3008,0.3356,0.7091,0.7005,0.7022
186873,000000186873.jpg,612,612,10,8,0.8,True,复杂图片,0.7422,0.6962,0.8128,0.8111,0.8141
131556,000000131556.jpg,640,425,6,5,0.8333,True,复杂图片,0.3877,0.3064,0.6378,0.6311,0.6434
463849,000000463849.jpg,564,640,20,12,0.6,True,复杂图片,0.5796,0.5082,0.7404,0.7206,0.6598
311883,000000311883.jpg,640,289,5,4,0.8,True,复杂图片,0.6021,0.6727,0.872,0.8691,0.8724
33759,000000033759.jpg,640,457,5,1,0.2,False,简单图片,0.583,0.5505,0.7909,0.8162,0.818
537964,000000537964.jpg,640,430,1,0,0.0,False,简单图片,0.9364,0.7886,0.9434,0.9406,0.94
250205,000000250205.jpg,640,457,2,2,1.0,True,复杂图片,0.6244,0.6151,0.8769,0.8784,0.876
304812,000000304812.jpg,428,640,3,2,0.6667,True,复杂图片,0.5144,0.5174,0.6813,0.627,0.6154
80274,000000080274.jpg,640,480,2,2,1.0,True,复杂图片,0.4372,0.6712,0.6686,0.667,0.6893
130579,000000130579.jpg,388,640,2,0,0.0,False,简单图片,0.867,0.6593,0.8635,0.8646,0.8643
446522,000000446522.jpg,480,640,4,2,0.5,True,复杂图片,0.4428,0.4005,0.8264,0.727,0.7315
226984,000000226984.jpg,640,427,14,5,0.3571,False,简单图片,0.5535,0.5748,0.7662,0.767,0.7693
86755,000000086755.jpg,640,480,4,2,0.5,True,复杂图片,0.5145,0.6003,0.7246,0.7642,0.7282
579902,000000579902.jpg,556,640,8,2,0.25,False,简单图片,0.3479,0.4464,0.8267,0.811,0.8294
416343,000000416343.jpg,427,640,7,3,0.4286,False,简单图片,0.5179,0.7075,0.8721,0.8706,0.8741
449603,000000449603.jpg,640,426,2,2,1.0,True,复杂图片,0.4566,0.626,0.6384,0.645,0.6506
15278,000000015278.jpg,640,480,1,0,0.0,False,简单图片,0.0062,0.0072,0.0069,0.8254,0.8429
570448,000000570448.jpg,640,484,7,7,1.0,True,复杂图片,0.5773,0.6214,0.7519,0.7402,0.7176
236599,000000236599.jpg,500,346,14,8,0.5714,True,复杂图片,0.5665,0.7103,0.8154,0.8175,0.8157
529122,000000529122.jpg,500,281,17,9,0.5294,True,复杂图片,0.3618,0.3195,0.6505,0.6635,0.6647
58636,000000058636.jpg,634,640,0,0,0.0,False,简单图片,0.0,0.0,0.0,0.0,0.0
210520,000000210520.jpg,612,612,17,8,0.4706,False,简单图片,0.6566,0.6468,0.815,0.8398,0.8144
140556,000000140556.jpg,640,457,6,2,0.3333,False,简单图片,0.4648,0.5228,0.8381,0.8301,0.8248
242724,000000242724.jpg,640,480,4,0,0.0,False,简单图片,0.2476,0.3443,0.9175,0.9112,0.9057
104603,000000104603.jpg,640,428,2,1,0.5,True,复杂图片,0.8344,0.84,0.8372,0.8375,0.8392
228771,000000228771.jpg,640,427,0,0,0.0,False,简单图片,0.0,0.0,0.0,0.0,0.0
296222,000000296222.jpg,640,480,8,3,0.375,False,简单图片,0.4751,0.4803,0.7431,0.7808,0.7639
356498,000000356498.jpg,500,350,2,0,0.0,False,简单图片,0.7213,0.7126,0.8071,0.8548,0.8559
511076,000000511076.jpg,640,427,19,10,0.5263,True,复杂图片,0.578,0.6124,0.7239,0.7311,0.7344
468505,000000468505.jpg,640,480,14,6,0.4286,False,简单图片,0.4657,0.4695,0.7652,0.7281,0.7214
377635,000000377635.jpg,640,427,5,5,1.0,True,复杂图片,0.5521,0.6085,0.7711,0.7781,0.739
379842,000000379842.jpg,640,360,4,2,0.5,True,复杂图片,0.1263,0.2346,0.8224,0.7538,0.7304
73153,000000073153.jpg,427,640,2,1,0.5,True,复杂图片,0.1503,0.151,0.7266,0.6614,0.6429
157418,000000157418.jpg,480,640,8,1,0.125,False,简单图片,0.531,0.6095,0.7985,0.7382,0.7466
309452,000000309452.jpg,640,480,1,0,0.0,False,简单图片,0.6156,0.5941,0.8852,0.8868,0.8879
410934,000000410934.jpg,640,480,1,0,0.0,False,简单图片,0.8787,0.8779,0.8681,0.8755,0.8755
441553,000000441553.jpg,640,480,16,8,0.5,True,复杂图片,0.4765,0.4744,0.7023,0.701,0.6923
454978,000000454978.jpg,640,400,1,0,0.0,False,简单图片,0.0858,0.0855,0.8609,0.8597,0.8603
555597,000000555597.jpg,640,517,16,7,0.4375,False,简单图片,0.6357,0.6092,0.8155,0.8098,0.7744
581482,000000581482.jpg,640,427,2,0,0.0,False,简单图片,0.0614,0.0489,0.8093,0.8175,0.8173
45472,000000045472.jpg,640,428,6,0,0.0,False,简单图片,0.4664,0.5658,0.948,0.9473,0.9464
332570,000000332570.jpg,390,500,2,0,0.0,False,简单图片,0.0175,0.4944,0.9563,0.6785,0.9569
430961,000000430961.jpg,450,319,4,2,0.5,True,复杂图片,0.5102,0.7031,0.8176,0.8094,0.8025
461036,000000461036.jpg,500,332,1,0,0.0,False,简单图片,0.8516,0.8523,0.8574,0.8557,0.8559
311180,000000311180.jpg,480,640,2,1,0.5,True,复杂图片,0.4733,0.593,0.772,0.743,0.777
97337,000000097337.jpg,500,375,9,3,0.3333,False,简单图片,0.3881,0.432,0.7209,0.6397,0.6496
8629,000000008629.jpg,640,640,7,1,0.1429,False,简单图片,0.6921,0.689,0.7615,0.7595,0.7388
440507,000000440507.jpg,500,375,3,2,0.6667,True,复杂图片,0.3147,0.3206,0.5924,0.5899,0.5869
525286,000000525286.jpg,640,640,1,0,0.0,False,简单图片,0.0236,0.0241,0.9605,0.96,0.96
187990,000000187990.jpg,500,375,2,1,0.5,True,复杂图片,0.8054,0.5759,0.8644,0.8676,0.868
562229,000000562229.jpg,640,640,4,3,0.75,True,复杂图片,0.5483,0.3508,0.6674,0.6517,0.6145
265518,000000265518.jpg,612,612,5,2,0.4,False,简单图片,0.2181,0.2291,0.7568,0.7504,0.7438
245173,000000245173.jpg,480,640,3,1,0.3333,False,简单图片,0.5091,0.5091,0.6846,0.649,0.6446
193743,000000193743.jpg,427,640,5,3,0.6,True,复杂图片,0.6738,0.7282,0.8069,0.8109,0.8162
504000,000000504000.jpg,640,243,7,3,0.4286,False,简单图片,0.4381,0.4779,0.6862,0.6529,0.6701
91779,000000091779.jpg,640,480,8,1,0.125,False,简单图片,0.5024,0.6119,0.8309,0.8716,0.8752
56344,000000056344.jpg,640,480,7,0,0.0,False,简单图片,0.7787,0.6737,0.8966,0.8975,0.8972
492362,000000492362.jpg,427,640,13,7,0.5385,True,复杂图片,0.5611,0.4575,0.7902,0.7869,0.7744
394328,000000394328.jpg,480,640,1,0,0.0,False,简单图片,0.2658,0.2701,0.9354,0.933,0.933
335450,000000335450.jpg,640,428,3,2,0.6667,True,复杂图片,0.7642,0.2418,0.848,0.791,0.5622
224807,000000224807.jpg,640,428,45,25,0.5556,True,复杂图片,0.5574,0.557,0.7571,0.7555,0.7521
319935,000000319935.jpg,640,398,13,2,0.1538,False,简单图片,0.5008,0.5125,0.8252,0.8339,0.8051
472375,000000472375.jpg,612,612,4,2,0.5,True,复杂图片,0.6512,0.6311,0.7905,0.7523,0.7534
69356,000000069356.jpg,640,505,18,9,0.5,True,复杂图片,0.5397,0.5054,0.7409,0.7339,0.6894
15440,000000015440.jpg,404,640,3,0,0.0,False,简单图片,0.3298,0.2516,0.9174,0.9187,0.9186
327780,000000327780.jpg,640,480,2,2,1.0,True,复杂图片,0.6172,0.5797,0.8185,0.8061,0.7983
368456,000000368456.jpg,640,480,1,0,0.0,False,简单图片,0.674,0.3939,0.9012,0.8996,0.9003
23781,000000023781.jpg,640,427,7,0,0.0,False,简单图片,0.7421,0.7472,0.871,0.8719,0.872
150649,000000150649.jpg,500,311,10,7,0.7,True,复杂图片,0.3377,0.3229,0.7706,0.7708,0.7733
133969,000000133969.jpg,640,427,17,9,0.5294,True,复杂图片,0.468,0.4546,0.7473,0.7486,0.7502
17436,000000017436.jpg,481,640,3,1,0.3333,False,简单图片,0.4026,0.4634,0.834,0.8365,0.8299
325306,000000325306.jpg,640,480,2,2,1.0,True,复杂图片,0.3861,0.8111,0.813,0.8128,0.8131
187362,000000187362.jpg,640,425,2,1,0.5,True,复杂图片,0.6393,0.8386,0.8383,0.8307,0.8404
343076,000000343076.jpg,480,640,2,1,0.5,True,复杂图片,0.4407,0.1523,0.8018,0.794,0.7956
190753,000000190753.jpg,640,478,19,9,0.4737,False,简单图片,0.499,0.5222,0.7288,0.7048,0.681
404191,000000404191.jpg,375,500,1,0,0.0,False,简单图片,0.935,0.9621,0.9638,0.95,0.9496
273712,000000273712.jpg,480,640,1,0,0.0,False,简单图片,0.94,0.8196,0.9733,0.973,0.973
157601,000000157601.jpg,612,612,5,2,0.4,False,简单图片,0.3324,0.4832,0.7132,0.7073,0.7428
476514,000000476514.jpg,426,640,5,3,0.6,True,复杂图片,0.617,0.5782,0.8118,0.8073,0.8127
261888,000000261888.jpg,640,426,5,3,0.6,True,复杂图片,0.5073,0.5306,0.7828,0.8176,0.7831
530820,000000530820.jpg,640,428,2,1,0.5,True,复杂图片,0.4674,0.4295,0.8564,0.8604,0.8567
246963,000000246963.jpg,640,420,11,2,0.1818,False,简单图片,0.4564,0.3573,0.7419,0.7216,0.7134
458410,000000458410.jpg,640,480,8,4,0.5,True,复杂图片,0.5907,0.6017,0.7492,0.7801,0.772
360951,000000360951.jpg,640,427,7,0,0.0,False,简单图片,0.7514,0.7526,0.9053,0.9052,0.9053
361919,000000361919.jpg,640,425,11,9,0.8182,True,复杂图片,0.6239,0.6653,0.709,0.6936,0.6881
145665,000000145665.jpg,429,640,2,0,0.0,False,简单图片,0.6415,0.8557,0.9264,0.9013,0.9045
22396,000000022396.jpg,640,495,1,1,1.0,True,复杂图片,0.9276,0.951,0.941,0.9412,0.9412
131131,000000131131.jpg,640,480,2,0,0.0,False,简单图片,0.3631,0.371,0.6036,0.8731,0.933
215072,000000215072.jpg,640,451,9,2,0.2222,False,简单图片,0.5939,0.5744,0.7645,0.7343,0.6655
273617,000000273617.jpg,640,427,1,0,0.0,False,简单图片,0.9108,0.9157,0.9182,0.9174,0.9174
156643,000000156643.jpg,640,480,21,6,0.2857,False,简单图片,0.4315,0.4222,0.7359,0.7116,0.7354
86956,000000086956.jpg,480,640,6,1,0.1667,False,简单图片,0.5379,0.6489,0.8691,0.8887,0.8732
205776,000000205776.jpg,640,425,1,0,0.0,False,简单图片,0.3544,0.8267,0.9133,0.9155,0.9157
243626,000000243626.jpg,385,289,2,1,0.5,True,复杂图片,0.7396,0.7407,0.7726,0.771,0.771
255401,000000255401.jpg,416,500,5,0,0.0,False,简单图片,0.7303,0.6423,0.9187,0.9183,0.918
425906,000000425906.jpg,463,640,14,0,0.0,False,简单图片,0.4481,0.4344,0.7783,0.7773,0.7776
54931,000000054931.jpg,427,640,2,1,0.5,True,复杂图片,0.6431,0.9051,0.8836,0.9032,0.8883
581062,000000581062.jpg,500,375,2,2,1.0,True,复杂图片,0.7345,0.7094,0.7336,0.7312,0.7251
69213,000000069213.jpg,640,427,8,2,0.25,False,简单图片,0.5423,0.6374,0.8475,0.8409,0.8397
520324,000000520324.jpg,640,480,2,2,1.0,True,复杂图片,0.3768,0.3128,0.4164,0.6207,0.6112
521231,000000521231.jpg,424,640,1,0,0.0,False,简单图片,0.9403,0.9394,0.941,0.9395,0.9407
356612,000000356612.jpg,640,416,19,9,0.4737,False,简单图片,0.3312,0.4917,0.744,0.7151,0.7037
257624,000000257624.jpg,424,640,3,0,0.0,False,简单图片,0.6264,0.4599,0.9138,0.9148,0.9149
466339,000000466339.jpg,359,640,1,0,0.0,False,简单图片,0.7814,0.7823,0.7888,0.791,0.791
181969,000000181969.jpg,573,640,2,1,0.5,True,复杂图片,0.4787,0.5986,0.7987,0.5033,0.8089
173091,000000173091.jpg,612,612,4,0,0.0,False,简单图片,0.3337,0.3069,0.7735,0.7995,0.8025
14439,000000014439.jpg,640,404,20,15,0.75,True,复杂图片,0.545,0.6213,0.7746,0.7747,0.7734
524742,000000524742.jpg,640,480,1,0,0.0,False,简单图片,0.007,0.086,0.9519,0.9588,0.9538
458790,000000458790.jpg,500,375,0,0,0.0,False,简单图片,0.0,0.0,0.0,0.0,0.0
180487,000000180487.jpg,640,427,6,2,0.3333,False,简单图片,0.6286,0.5589,0.842,0.7878,0.7902
338560,000000338560.jpg,480,640,11,6,0.5455,True,复杂图片,0.7352,0.6109,0.8539,0.8459,0.758
331352,000000331352.jpg,351,500,2,0,0.0,False,简单图片,0.4347,0.7011,0.7574,0.9247,0.7917
554595,000000554595.jpg,500,376,2,0,0.0,False,简单图片,0.0366,0.1483,0.9016,0.8968,0.8968
291664,000000291664.jpg,588,640,2,1,0.5,True,复杂图片,0.9094,0.9124,0.9521,0.9521,0.952
78170,000000078170.jpg,640,640,10,3,0.3,False,简单图片,0.4685,0.5033,0.7182,0.6976,0.7062
255965,000000255965.jpg,640,427,1,0,0.0,False,简单图片,0.8805,0.8698,0.8926,0.8868,0.8852
562581,000000562581.jpg,640,444,2,2,1.0,True,复杂图片,0.5414,0.7957,0.8094,0.8227,0.8234
382030,000000382030.jpg,500,375,4,2,0.5,True,复杂图片,0.5264,0.6224,0.5844,0.6025,0.6046
208363,000000208363.jpg,640,480,33,15,0.4545,False,简单图片,0.3027,0.3257,0.6004,0.5832,0.5446
545826,000000545826.jpg,500,333,2,0,0.0,False,简单图片,0.4183,0.5,0.5301,0.523,0.8652
421455,000000421455.jpg,500,375,5,1,0.2,False,简单图片,0.5829,0.3873,0.6652,0.8176,0.8072
181499,000000181499.jpg,640,513,3,0,0.0,False,简单图片,0.2885,0.4402,0.8584,0.8516,0.8507
260106,000000260106.jpg,400,600,6,1,0.1667,False,简单图片,0.4946,0.5354,0.7706,0.7856,0.7832
177714,000000177714.jpg,640,409,11,1,0.0909,False,简单图片,0.7998,0.8057,0.833,0.8255,0.8154
1490,000000001490.jpg,640,315,2,2,1.0,True,复杂图片,0.4272,0.8175,0.827,0.8249,0.8252
127270,000000127270.jpg,328,500,9,2,0.2222,False,简单图片,0.294,0.363,0.7721,0.7671,0.7639
20333,000000020333.jpg,427,640,3,1,0.3333,False,简单图片,0.4227,0.3567,0.8595,0.8588,0.8552
320706,000000320706.jpg,480,640,0,0,0.0,False,简单图片,0.0,0.0,0.0,0.0,0.0
279730,000000279730.jpg,500,333,7,1,0.1429,False,简单图片,0.6393,0.682,0.8941,0.89,0.8943
98261,000000098261.jpg,320,216,2,1,0.5,True,复杂图片,0.7882,0.6042,0.8756,0.9034,0.9066
190853,000000190853.jpg,383,640,2,0,0.0,False,简单图片,0.5389,0.5396,0.8824,0.8607,0.8601
371699,000000371699.jpg,480,640,18,13,0.7222,True,复杂图片,0.4015,0.3839,0.5669,0.54,0.4976
454067,000000454067.jpg,500,406,4,1,0.25,False,简单图片,0.5406,0.3803,0.8442,0.834,0.8422
499031,000000499031.jpg,427,640,4,0,0.0,False,简单图片,0.4023,0.453,0.9196,0.9198,0.9193
384350,000000384350.jpg,640,480,2,2,1.0,True,复杂图片,0.4394,0.7238,0.6884,0.8083,0.8404
162581,000000162581.jpg,480,640,2,1,0.5,True,复杂图片,0.5735,0.8381,0.8398,0.8427,0.8431
91500,000000091500.jpg,640,480,18,10,0.5556,True,复杂图片,0.5729,0.5871,0.7436,0.7559,0.717
442463,000000442463.jpg,480,640,2,2,1.0,True,复杂图片,0.0609,0.586,0.8045,0.7654,0.8296
60090,000000060090.jpg,640,423,6,5,0.8333,True,复杂图片,0.2555,0.363,0.6723,0.6546,0.5312
323496,000000323496.jpg,500,398,16,9,0.5625,True,复杂图片,0.6751,0.7088,0.8298,0.834,0.835
123213,000000123213.jpg,640,392,16,8,0.5,True,复杂图片,0.476,0.3981,0.7859,0.7844,0.7358
130465,000000130465.jpg,640,428,2,0,0.0,False,简单图片,0.8996,0.434,0.8778,0.871,0.8711
261061,000000261061.jpg,500,334,5,1,0.2,False,简单图片,0.5233,0.4975,0.6817,0.7592,0.7581
196843,000000196843.jpg,640,480,4,2,0.5,True,复杂图片,0.5774,0.6346,0.887,0.8894,0.8883
87144,000000087144.jpg,640,480,10,2,0.2,False,简单图片,0.563,0.5172,0.8654,0.8483,0.8864
125936,000000125936.jpg,500,327,25,5,0.2,False,简单图片,0.7181,0.7527,0.8242,0.8344,0.8178
489842,000000489842.jpg,640,566,21,7,0.3333,False,简单图片,0.457,0.4208,0.7825,0.7889,0.7526
556193,000000556193.jpg,500,333,4,1,0.25,False,简单图片,0.5168,0.4901,0.8591,0.7928,0.8218
265108,000000265108.jpg,427,640,2,1,0.5,True,复杂图片,0.3194,0.404,0.7655,0.7724,0.7747
319369,000000319369.jpg,640,432,16,6,0.375,False,简单图片,0.5776,0.5787,0.7691,0.7487,0.7653
552883,000000552883.jpg,640,426,1,1,1.0,True,复杂图片,0.5195,0.6277,0.8106,0.8112,0.7737
263969,000000263969.jpg,640,610,5,0,0.0,False,简单图片,0.5618,0.6159,0.7908,0.7905,0.8051
223090,000000223090.jpg,640,480,4,1,0.25,False,简单图片,0.481,0.6883,0.8458,0.8489,0.8488
776,000000000776.jpg,428,640,4,0,0.0,False,简单图片,0.3899,0.4023,0.6641,0.4894,0.4894
345385,000000345385.jpg,640,480,3,0,0.0,False,简单图片,0.3609,0.4313,0.6052,0.6618,0.6979
488673,000000488673.jpg,480,640,15,2,0.1333,False,简单图片,0.5801,0.6019,0.7837,0.7592,0.7609
419096,000000419096.jpg,612,612,1,0,0.0,False,简单图片,0.0011,0.5722,0.8868,0.8897,0.8895
489764,000000489764.jpg,640,538,8,7,0.875,True,复杂图片,0.349,0.4357,0.7978,0.7811,0.6761
360097,000000360097.jpg,500,333,15,1,0.0667,False,简单图片,0.6748,0.6479,0.7973,0.8019,0.8037
4134,000000004134.jpg,640,425,24,9,0.375,False,简单图片,0.5227,0.5441,0.7686,0.7561,0.7601
289516,000000289516.jpg,304,640,2,0,0.0,False,简单图片,0.4546,0.4593,0.8886,0.9129,0.9129
565153,000000565153.jpg,379,500,2,0,0.0,False,简单图片,0.254,0.2521,0.9414,0.9392,0.9392
248752,000000248752.jpg,500,375,2,2,1.0,True,复杂图片,0.6097,0.6155,0.6356,0.7265,0.7242
261982,000000261982.jpg,457,640,5,2,0.4,False,简单图片,0.4536,0.64,0.8147,0.7371,0.768
342006,000000342006.jpg,480,640,4,1,0.25,False,简单图片,0.5478,0.6882,0.7826,0.7882,0.789
195045,000000195045.jpg,640,480,2,1,0.5,True,复杂图片,0.6724,0.6752,0.6853,0.6901,0.6901
98018,000000098018.jpg,640,427,5,1,0.2,False,简单图片,0.5969,0.6708,0.8781,0.877,0.8697
309495,000000309495.jpg,326,500,1,0,0.0,False,简单图片,0.8864,0.8872,0.8874,0.8908,0.8904
239318,000000239318.jpg,375,500,4,1,0.25,False,简单图片,0.3768,0.2822,0.8075,0.7335,0.8011
575815,000000575815.jpg,640,451,1,0,0.0,False,简单图片,0.0183,0.0168,0.9736,0.9748,0.9748
180878,000000180878.jpg,640,427,4,0,0.0,False,简单图片,0.4937,0.4899,0.9144,0.9058,0.9087
222458,000000222458.jpg,640,424,7,4,0.5714,True,复杂图片,0.7193,0.7855,0.8662,0.8592,0.8568
275791,000000275791.jpg,640,427,8,0,0.0,False,简单图片,0.2701,0.4013,0.8593,0.8262,0.847
32570,000000032570.jpg,640,427,2,2,1.0,True,复杂图片,0.6203,0.6501,0.8497,0.8566,0.8481
329542,000000329542.jpg,612,612,6,0,0.0,False,简单图片,0.3592,0.3573,0.8777,0.8785,0.8836
150726,000000150726.jpg,480,640,2,2,1.0,True,复杂图片,0.5946,0.7886,0.8081,0.8083,0.8
7795,000000007795.jpg,640,427,2,0,0.0,False,简单图片,0.2672,0.2692,0.5822,0.6318,0.5023
48924,000000048924.jpg,640,425,3,1,0.3333,False,简单图片,0.6038,0.6249,0.8695,0.8702,0.8718
405972,000000405972.jpg,640,426,3,2,0.6667,True,复杂图片,0.4993,0.4704,0.6953,0.6856,0.6775
455872,000000455872.jpg,500,375,2,0,0.0,False,简单图片,0.4634,0.4525,0.7793,0.799,0.7962
407650,000000407650.jpg,640,428,2,2,1.0,True,复杂图片,0.8367,0.7902,0.862,0.8683,0.8611
531771,000000531771.jpg,424,640,1,0,0.0,False,简单图片,0.1061,0.1184,0.9738,0.9725,0.9725
239627,000000239627.jpg,640,427,14,4,0.2857,False,简单图片,0.4333,0.5218,0.8028,0.8196,0.8198
535156,000000535156.jpg,640,505,3,2,0.6667,True,复杂图片,0.4765,0.5994,0.8033,0.6028,0.788
314294,000000314294.jpg,640,360,2,0,0.0,False,简单图片,0.786,0.7952,0.7602,0.7484,0.7511
110884,000000110884.jpg,640,640,3,0,0.0,False,简单图片,0.8419,0.8502,0.8578,0.7305,0.8532
450758,000000450758.jpg,640,479,7,7,1.0,True,复杂图片,0.7189,0.7272,0.751,0.7529,0.7449
400044,000000400044.jpg,483,640,2,2,1.0,True,复杂图片,0.7371,0.3707,0.7958,0.7996,0.5835
50145,000000050145.jpg,480,320,11,3,0.2727,False,简单图片,0.4802,0.4487,0.7289,0.7107,0.7343
348243,000000348243.jpg,427,640,2,2,1.0,True,复杂图片,0.7149,0.631,0.8662,0.8698,0.8728
189828,000000189828.jpg,612,612,1,1,1.0,True,复杂图片,0.3406,0.6932,0.9109,0.9011,0.9184
87875,000000087875.jpg,640,487,1,0,0.0,False,简单图片,0.8608,0.8611,0.8638,0.8669,0.8671
166768,000000166768.jpg,426,640,3,0,0.0,False,简单图片,0.6284,0.6989,0.943,0.8657,0.8467
48555,000000048555.jpg,640,465,6,5,0.8333,True,复杂图片,0.3261,0.3227,0.6028,0.5944,0.592
368752,000000368752.jpg,480,640,9,2,0.2222,False,简单图片,0.4077,0.4174,0.6706,0.7396,0.7578
550691,000000550691.jpg,640,480,6,2,0.3333,False,简单图片,0.4819,0.6273,0.7966,0.8001,0.7978
472298,000000472298.jpg,640,387,3,1,0.3333,False,简单图片,0.6799,0.5327,0.8493,0.8513,0.8497
554291,000000554291.jpg,640,428,8,1,0.125,False,简单图片,0.4847,0.5036,0.7342,0.7182,0.7232
559099,000000559099.jpg,640,360,14,12,0.8571,True,复杂图片,0.6994,0.7078,0.7492,0.7315,0.7273
171382,000000171382.jpg,640,426,24,15,0.625,True,复杂图片,0.5326,0.7388,0.8174,0.8037,0.8257
289229,000000289229.jpg,362,500,2,0,0.0,False,简单图片,0.9024,0.8011,0.9111,0.918,0.9185
344795,000000344795.jpg,640,361,2,0,0.0,False,简单图片,0.4302,0.5143,0.8906,0.8802,0.8805
578792,000000578792.jpg,640,427,2,1,0.5,True,复杂图片,0.3869,0.5492,0.8209,0.7972,0.7832
438269,000000438269.jpg,429,640,1,1,1.0,True,复杂图片,0.8244,0.7378,0.8301,0.8258,0.827
23230,000000023230.jpg,640,480,4,3,0.75,True,复杂图片,0.5892,0.7064,0.7701,0.7549,0.7451
577976,000000577976.jpg,640,428,4,0,0.0,False,简单图片,0.7464,0.7446,0.8862,0.8827,0.8837
